Algorithm name	Graph filename	Agents filename	Patience parameter	Number of runs	Max route length per agent	Result	Run time
GreedySearch	g100_racs	MultiAgents\a3_5	250	245	100	6639,11	956,6153
GreedySearch	g100_racs	MultiAgents\a3_5	250	247	100	6593,62	944,986
GreedySearch	g100_racs	MultiAgents\a3_5	250	249	100	6431,54	1141,6565
GreedySearch	g100_racs	MultiAgents\a3_5	250	251	100	6529,43	1018,2928
GreedySearch	g100_racs	MultiAgents\a3_5	250	253	100	6492,79	913,6248
GreedySearch	g100_racs	MultiAgents\a3_5	250	255	100	6251,52	780,8386
GreedySearch	g100_racs	MultiAgents\a3_5	250	257	100	6426,59	905,8347
GreedySearch	g100_racs	MultiAgents\a3_5	250	259	100	6609,53	913,4755
GreedySearch	g100_racs	MultiAgents\a3_5	250	261	100	6244,85	845,8783
GreedySearch	g100_racs	MultiAgents\a3_5	250	263	100	6558,04	881,2472
GreedySearch	g100_racs	MultiAgents\a3_5	250	265	100	6628,63	986,1568
GreedySearch	g100_racs	MultiAgents\a3_5	250	267	100	6461,77	892,1998
GreedySearch	g100_racs	MultiAgents\a3_5	250	269	100	6489,53	903,2479
GreedySearch	g100_racs	MultiAgents\a3_5	250	271	100	6346,75	965,6218
GreedySearch	g100_racs	MultiAgents\a3_5	250	273	100	6324,15	832,4418
GreedySearch	g100_racs	MultiAgents\a3_5	250	275	100	6442,69	859,2274
GreedySearch	g100_racs	MultiAgents\a3_5	250	277	100	6242,98	975,482
GreedySearch	g100_racs	MultiAgents\a3_5	250	279	100	6557,87	935,4586
GreedySearch	g100_racs	MultiAgents\a3_5	250	281	100	6234,69	903,2184
GreedySearch	g100_racs	MultiAgents\a3_5	250	283	100	6567,03	847,6294
GreedySearch	g100_racs	MultiAgents\a3_5	250	285	100	6508,21	852,7191
GreedySearch	g100_racs	MultiAgents\a3_5	250	287	100	6504,73	913,4226
GreedySearch	g100_racs	MultiAgents\a3_5	250	289	100	6538,33	1049,9233
GreedySearch	g100_racs	MultiAgents\a3_5	250	291	100	6440,01	1077,7389
GreedySearch	g100_racs	MultiAgents\a3_5	250	293	100	6368,91	927,6088
GreedySearch	g100_racs	MultiAgents\a3_5	250	295	100	6419,78	1077,1676
GreedySearch	g100_racs	MultiAgents\a3_5	250	297	100	6222,39	1068,5515
GreedySearch	g100_racs	MultiAgents\a3_5	250	299	100	6312,99	1150,5593
GreedySearch	g100_racs	MultiAgents\a3_5	250	301	100	6549,81	1017,9652
GreedySearch	g100_racs	MultiAgents\a3_5	250	303	100	6583,27	976,3524
GreedySearch	g100_racs	MultiAgents\a3_5	250	305	100	6563,29	919,9092
GreedySearch	g100_racs	MultiAgents\a3_5	250	307	100	6407,61	925,376
GreedySearch	g100_racs	MultiAgents\a3_5	250	309	100	6331,19	922,7188
GreedySearch	g100_racs	MultiAgents\a3_5	250	311	100	6472,84	972,5013
GreedySearch	g100_racs	MultiAgents\a3_5	250	313	100	6305,62	974,6858
GreedySearch	g100_racs	MultiAgents\a3_5	250	315	100	6594,69	1089,2235
GreedySearch	g100_racs	MultiAgents\a3_5	250	317	100	6492,99	1039,2165
GreedySearch	g100_racs	MultiAgents\a3_5	250	319	100	6405,69	1261,4183
GreedySearch	g100_racs	MultiAgents\a3_5	250	321	100	6517,12	1187,0837
GreedySearch	g100_racs	MultiAgents\a3_5	250	323	100	6284,19	1040,872
GreedySearch	g100_racs	MultiAgents\a3_5	250	325	100	6574,31	1068,9206
GreedySearch	g100_racs	MultiAgents\a3_5	250	327	100	6314,55	1075,5911
GreedySearch	g100_racs	MultiAgents\a3_5	250	329	100	6443,76	1162,2999
GreedySearch	g100_racs	MultiAgents\a3_5	250	331	100	6390,85	1062,3017
GreedySearch	g100_racs	MultiAgents\a3_5	250	333	100	6572,57	1035,1065
GreedySearch	g100_racs	MultiAgents\a3_5	250	335	100	6414,4	1027,5929
GreedySearch	g100_racs	MultiAgents\a3_5	250	337	100	6535,03	987,1867
