Algorithm name	Graph filename	Agents filename	Patience parameter	Number of runs	Max route length per agent	Result	Run time
GreedySearch	g100_racs	MultiAgents\a3_5	245	100	100	6463,39	302,4926
GreedySearch	g100_racs	MultiAgents\a3_5	247	100	100	6534,54	315,2205
GreedySearch	g100_racs	MultiAgents\a3_5	249	100	100	6793,86	309,0748
GreedySearch	g100_racs	MultiAgents\a3_5	251	100	100	6509,77	304,2935
GreedySearch	g100_racs	MultiAgents\a3_5	253	100	100	6323,08	319,3113
GreedySearch	g100_racs	MultiAgents\a3_5	255	100	100	6617,2	315,9509
GreedySearch	g100_racs	MultiAgents\a3_5	257	100	100	6802,25	327,6488
GreedySearch	g100_racs	MultiAgents\a3_5	259	100	100	6624,51	325,7399
GreedySearch	g100_racs	MultiAgents\a3_5	261	100	100	6346,66	350,1742
GreedySearch	g100_racs	MultiAgents\a3_5	263	100	100	6479,66	349,7569
GreedySearch	g100_racs	MultiAgents\a3_5	265	100	100	6602,42	329,1921
GreedySearch	g100_racs	MultiAgents\a3_5	267	100	100	6628,39	350,8428
GreedySearch	g100_racs	MultiAgents\a3_5	269	100	100	6207,91	345,064
GreedySearch	g100_racs	MultiAgents\a3_5	271	100	100	6384,81	369,7057
GreedySearch	g100_racs	MultiAgents\a3_5	273	100	100	6724,88	379,7563
GreedySearch	g100_racs	MultiAgents\a3_5	275	100	100	6524,3	367,6458
GreedySearch	g100_racs	MultiAgents\a3_5	277	100	100	6599,72	348,3771
GreedySearch	g100_racs	MultiAgents\a3_5	279	100	100	6564,96	407,5813
GreedySearch	g100_racs	MultiAgents\a3_5	281	100	100	6610,24	438,5078
GreedySearch	g100_racs	MultiAgents\a3_5	283	100	100	6211,68	414,5701
GreedySearch	g100_racs	MultiAgents\a3_5	285	100	100	6545,38	422,5782
GreedySearch	g100_racs	MultiAgents\a3_5	287	100	100	6432,24	367,7597
GreedySearch	g100_racs	MultiAgents\a3_5	289	100	100	6489,3	353,934
GreedySearch	g100_racs	MultiAgents\a3_5	291	100	100	6411,92	356,462
GreedySearch	g100_racs	MultiAgents\a3_5	293	100	100	6162,33	384,0963
GreedySearch	g100_racs	MultiAgents\a3_5	295	100	100	6232,46	384,7747
GreedySearch	g100_racs	MultiAgents\a3_5	297	100	100	6459,92	590,5652
GreedySearch	g100_racs	MultiAgents\a3_5	299	100	100	6561,27	454,9668
GreedySearch	g100_racs	MultiAgents\a3_5	301	100	100	6601,03	379,8663
GreedySearch	g100_racs	MultiAgents\a3_5	303	100	100	6423,04	389,1463
GreedySearch	g100_racs	MultiAgents\a3_5	305	100	100	6381,18	406,7203
GreedySearch	g100_racs	MultiAgents\a3_5	307	100	100	6369,53	397,3648
